"Ausgangsjahr","Gemeinde_BFS_Nr","Gemeindename","Stadtkreis_BFS_Nr","Stadtkreis_Name","Gesetz_Nummer","Gesetz_Abk","Tatbestand","Straftaten_total","Straftaten_vollendet","Straftaten_versucht","Einwohner","Häufigkeitszahl"
2011,86,Dielsdorf,,,311.0,StGB,Einbrüche insgesamt,65,50,15,5643,11.5
2011,243,Dietikon,,,311.0,StGB,Einbruchdiebstahl,199,117,82,23624,8.4
2011,243,Dietikon,,,311.0,StGB,Einschleichdiebstahl,54,54,0,23624,2.3
2011,243,Dietikon,,,311.0,StGB,Einbrüche insgesamt,253,171,82,23624,10.7
2011,54,Dietlikon,,,311.0,StGB,Einbruchdiebstahl,65,41,24,7063,9.2
2011,54,Dietlikon,,,311.0,StGB,Einschleichdiebstahl,16,16,0,7063,2.3
2011,54,Dietlikon,,,311.0,StGB,Einbrüche insgesamt,81,57,24,7063,11.5
2011,216,Dinhard,,,311.0,StGB,Einbruchdiebstahl,4,3,1,1394,2.9
2011,216,Dinhard,,,311.0,StGB,Einschleichdiebstahl,3,3,0,1394,2.2
2011,216,Dinhard,,,311.0,StGB,Einbrüche insgesamt,7,6,1,1394,5
2011,26,Dorf,,,311.0,StGB,Einbruchdiebstahl,2,2,0,632,3.2
2011,26,Dorf,,,311.0,StGB,Einschleichdiebstahl,0,0,0,632,0
2011,26,Dorf,,,311.0,StGB,Einbrüche insgesamt,2,2,0,632,3.2
2011,214,Dägerlen,,,311.0,StGB,Einbruchdiebstahl,1,1,0,1005,1
2011,214,Dägerlen,,,311.0,StGB,Einschleichdiebstahl,1,1,0,1005,1
2011,214,Dägerlen,,,311.0,StGB,Einbrüche insgesamt,2,2,0,1005,2
2011,84,Dällikon,,,311.0,StGB,Einbruchdiebstahl,48,32,16,3611,13.3
2011,84,Dällikon,,,311.0,StGB,Einschleichdiebstahl,7,7,0,3611,1.9
2011,84,Dällikon,,,311.0,StGB,Einbrüche insgesamt,55,39,16,3611,15.2
2011,85,Dänikon,,,311.0,StGB,Einbruchdiebstahl,4,4,0,1910,2.1
2011,85,Dänikon,,,311.0,StGB,Einschleichdiebstahl,4,3,1,1910,2.1
2011,85,Dänikon,,,311.0,StGB,Einbrüche insgesamt,8,7,1,1910,4.2
2011,215,Dättlikon,,,311.0,StGB,Einbruchdiebstahl,0,0,0,745,0
2011,215,Dättlikon,,,311.0,StGB,Einschleichdiebstahl,0,0,0,745,0
2011,215,Dättlikon,,,311.0,StGB,Einbrüche insgesamt,0,0,0,745,0
2011,191,Dübendorf,,,311.0,StGB,Einbruchdiebstahl,171,119,52,24831,6.9
2011,191,Dübendorf,,,311.0,StGB,Einschleichdiebstahl,39,37,2,24831,1.6
2011,191,Dübendorf,,,311.0,StGB,Einbrüche insgesamt,210,156,54,24831,8.5
2011,113,Dürnten,,,311.0,StGB,Einbruchdiebstahl,12,10,2,6672,1.8
2011,113,Dürnten,,,311.0,StGB,Einschleichdiebstahl,4,4,0,6672,0.6
2011,113,Dürnten,,,311.0,StGB,Einbrüche insgesamt,16,14,2,6672,2.4
2011,192,Egg,,,311.0,StGB,Einbruchdiebstahl,31,22,9,7999,3.9
2011,192,Egg,,,311.0,StGB,Einschleichdiebstahl,7,7,0,7999,0.9
2011,192,Egg,,,311.0,StGB,Einbrüche insgesamt,38,29,9,7999,4.8
2011,55,Eglisau,,,311.0,StGB,Einbruchdiebstahl,5,4,1,4217,1.2
2011,55,Eglisau,,,311.0,StGB,Einschleichdiebstahl,11,9,2,4217,2.6
2011,55,Eglisau,,,311.0,StGB,Einbrüche insgesamt,16,13,3,4217,3.8
2011,294,Elgg,,,311.0,StGB,Einbruchdiebstahl,23,13,10,4384,5.2
2011,294,Elgg,,,311.0,StGB,Einschleichdiebstahl,8,6,2,4384,1.8
2011,294,Elgg,,,311.0,StGB,Einbrüche insgesamt,31,19,12,4384,7.1
2011,218,Ellikon,,,311.0,StGB,Einbruchdiebstahl,8,6,2,886,9
2011,218,Ellikon,,,311.0,StGB,Einschleichdiebstahl,1,1,0,886,1.1
2011,218,Ellikon,,,311.0,StGB,Einbrüche insgesamt,9,7,2,886,10.2
2011,219,Elsau,,,311.0,StGB,Einbruchdiebstahl,29,21,8,3329,8.7
2011,219,Elsau,,,311.0,StGB,Einschleichdiebstahl,5,5,0,3329,1.5
2011,219,Elsau,,,311.0,StGB,Einbrüche insgesamt,34,26,8,3329,10.2
2011,56,Embrach,,,311.0,StGB,Einbruchdiebstahl,25,13,12,8860,2.8
2011,56,Embrach,,,311.0,StGB,Einschleichdiebstahl,17,17,0,8860,1.9
2011,56,Embrach,,,311.0,StGB,Einbrüche insgesamt,42,30,12,8860,4.7
2011,151,Erlenbach,,,311.0,StGB,Einbruchdiebstahl,15,10,5,5258,2.9
2011,151,Erlenbach,,,311.0,StGB,Einschleichdiebstahl,8,8,0,5258,1.5
2011,151,Erlenbach,,,311.0,StGB,Einbrüche insgesamt,23,18,5,5258,4.4
2011,172,Fehraltorf,,,311.0,StGB,Einbruchdiebstahl,31,25,6,5883,5.3
2011,172,Fehraltorf,,,311.0,StGB,Einschleichdiebstahl,5,5,0,5883,0.8
2011,172,Fehraltorf,,,311.0,StGB,Einbrüche insgesamt,36,30,6,5883,6.1
2011,27,Feuerthalen,,,311.0,StGB,Einbruchdiebstahl,17,14,3,3490,4.9
2011,27,Feuerthalen,,,311.0,StGB,Einschleichdiebstahl,3,3,0,3490,0.9
2011,27,Feuerthalen,,,311.0,StGB,Einbrüche insgesamt,20,17,3,3490,5.7
2011,114,Fischenthal,,,311.0,StGB,Einbruchdiebstahl,5,2,3,2303,2.2
2011,114,Fischenthal,,,311.0,StGB,Einschleichdiebstahl,1,1,0,2303,0.4
2011,114,Fischenthal,,,311.0,StGB,Einbrüche insgesamt,6,3,3,2303,2.6
2011,28,Flaach,,,311.0,StGB,Einbruchdiebstahl,10,8,2,1227,8.1
2011,28,Flaach,,,311.0,StGB,Einschleichdiebstahl,0,0,0,1227,0
2011,28,Flaach,,,311.0,StGB,Einbrüche insgesamt,10,8,2,1227,8.1
2011,29,Flurlingen,,,311.0,StGB,Einbruchdiebstahl,13,11,2,1428,9.1
2011,29,Flurlingen,,,311.0,StGB,Einschleichdiebstahl,0,0,0,1428,0
2011,29,Flurlingen,,,311.0,StGB,Einbrüche insgesamt,13,11,2,1428,9.1
2011,57,Freienstein-Teufen,,,311.0,StGB,Einbruchdiebstahl,5,3,2,2294,2.2
2011,57,Freienstein-Teufen,,,311.0,StGB,Einschleichdiebstahl,4,4,0,2294,1.7
2011,57,Freienstein-Teufen,,,311.0,StGB,Einbrüche insgesamt,9,7,2,2294,3.9
2011,193,Fällanden,,,311.0,StGB,Einbruchdiebstahl,27,18,9,7982,3.4
2011,193,Fällanden,,,311.0,StGB,Einschleichdiebstahl,13,11,2,7982,1.6
2011,193,Fällanden,,,311.0,StGB,Einbrüche insgesamt,40,29,11,7982,5
2011,244,Geroldswil,,,311.0,StGB,Einbruchdiebstahl,20,13,7,4673,4.3
2011,244,Geroldswil,,,311.0,StGB,Einschleichdiebstahl,7,7,0,4673,1.5
2011,244,Geroldswil,,,311.0,StGB,Einbrüche insgesamt,27,20,7,4673,5.8
2011,58,Glattfelden,,,311.0,StGB,Einbruchdiebstahl,11,8,3,4261,2.6
2011,58,Glattfelden,,,311.0,StGB,Einschleichdiebstahl,2,1,1,4261,0.5
2011,58,Glattfelden,,,311.0,StGB,Einbrüche insgesamt,13,9,4,4261,3.1
2011,115,Gossau,,,311.0,StGB,Einbruchdiebstahl,33,23,10,9561,3.5
2011,115,Gossau,,,311.0,StGB,Einschleichdiebstahl,2,2,0,9561,0.2
2011,115,Gossau,,,311.0,StGB,Einbrüche insgesamt,35,25,10,9561,3.7
2011,194,Greifensee,,,311.0,StGB,Einbruchdiebstahl,32,21,11,5098,6.3
2011,194,Greifensee,,,311.0,StGB,Einschleichdiebstahl,8,6,2,5098,1.6
2011,194,Greifensee,,,311.0,StGB,Einbrüche insgesamt,40,27,13,5098,7.8
2011,116,Grüningen,,,311.0,StGB,Einbruchdiebstahl,9,7,2,3163,2.8
2011,116,Grüningen,,,311.0,StGB,Einschleichdiebstahl,3,3,0,3163,0.9
2011,116,Grüningen,,,311.0,StGB,Einbrüche insgesamt,12,10,2,3163,3.8
2011,220,Hagenbuch,,,311.0,StGB,Einbruchdiebstahl,3,3,0,1103,2.7
2011,220,Hagenbuch,,,311.0,StGB,Einschleichdiebstahl,1,1,0,1103,0.9
2011,220,Hagenbuch,,,311.0,StGB,Einbrüche insgesamt,4,4,0,1103,3.6
2011,4,Hausen,,,311.0,StGB,Einbruchdiebstahl,8,8,0,3360,2.4
2011,4,Hausen,,,311.0,StGB,Einschleichdiebstahl,1,1,0,3360,0.3
2011,4,Hausen,,,311.0,StGB,Einbrüche insgesamt,9,9,0,3360,2.7
2011,5,Hedingen,,,311.0,StGB,Einbruchdiebstahl,14,11,3,3410,4.1
2011,5,Hedingen,,,311.0,StGB,Einschleichdiebstahl,4,4,0,3410,1.2
2011,5,Hedingen,,,311.0,StGB,Einbrüche insgesamt,18,15,3,3410,5.3
2011,31,Henggart,,,311.0,StGB,Einbruchdiebstahl,9,6,3,2213,4.1
2011,31,Henggart,,,311.0,StGB,Einschleichdiebstahl,5,5,0,2213,2.3
2011,31,Henggart,,,311.0,StGB,Einbrüche insgesamt,14,11,3,2213,6.3
2011,152,Herrliberg,,,311.0,StGB,Einbruchdiebstahl,25,20,5,6083,4.1
2011,152,Herrliberg,,,311.0,StGB,Einschleichdiebstahl,6,6,0,6083,1
2011,152,Herrliberg,,,311.0,StGB,Einbrüche insgesamt,31,26,5,6083,5.1
2011,221,Hettlingen,,,311.0,StGB,Einbruchdiebstahl,21,11,10,2963,7.1
2011,221,Hettlingen,,,311.0,StGB,Einschleichdiebstahl,9,9,0,2963,3
2011,221,Hettlingen,,,311.0,StGB,Einbrüche insgesamt,30,20,10,2963,10.1
2011,117,Hinwil,,,311.0,StGB,Einbruchdiebstahl,50,35,15,10379,4.8
2011,117,Hinwil,,,311.0,StGB,Einschleichdiebstahl,16,11,5,10379,1.5
2011,117,Hinwil,,,311.0,StGB,Einbrüche insgesamt,66,46,20,10379,6.4
2011,173,Hittnau,,,311.0,StGB,Einbruchdiebstahl,6,3,3,3478,1.7
2011,173,Hittnau,,,311.0,StGB,Einschleichdiebstahl,4,4,0,3478,1.2
2011,173,Hittnau,,,311.0,StGB,Einbrüche insgesamt,10,7,3,3478,2.9
2011,59,Hochfelden,,,311.0,StGB,Einbruchdiebstahl,2,1,1,1996,1
2011,59,Hochfelden,,,311.0,StGB,Einschleichdiebstahl,2,2,0,1996,1
2011,59,Hochfelden,,,311.0,StGB,Einbrüche insgesamt,4,3,1,1996,2
2011,153,Hombrechtikon,,,311.0,StGB,Einbruchdiebstahl,36,23,13,7993,4.5
2011,153,Hombrechtikon,,,311.0,StGB,Einschleichdiebstahl,13,13,0,7993,1.6
2011,153,Hombrechtikon,,,311.0,StGB,Einbrüche insgesamt,49,36,13,7993,6.1
2011,295,Horgen,,,311.0,StGB,Einbruchdiebstahl,89,65,24,21055,4.2
2011,295,Horgen,,,311.0,StGB,Einschleichdiebstahl,16,16,0,21055,0.8
2011,295,Horgen,,,311.0,StGB,Einbrüche insgesamt,105,81,24,21055,5
2011,60,Höri,,,311.0,StGB,Einbruchdiebstahl,13,10,3,2455,5.3
2011,60,Höri,,,311.0,StGB,Einschleichdiebstahl,3,3,0,2455,1.2
2011,60,Höri,,,311.0,StGB,Einbrüche insgesamt,16,13,3,2455,6.5
2011,61,Hüntwangen,,,311.0,StGB,Einbruchdiebstahl,3,2,1,949,3.2
2011,61,Hüntwangen,,,311.0,StGB,Einschleichdiebstahl,2,2,0,949,2.1
2011,61,Hüntwangen,,,311.0,StGB,Einbrüche insgesamt,5,4,1,949,5.3
2011,87,Hüttikon,,,311.0,StGB,Einbruchdiebstahl,1,1,0,662,1.5
2011,87,Hüttikon,,,311.0,StGB,Einschleichdiebstahl,1,1,0,662,1.5
2011,87,Hüttikon,,,311.0,StGB,Einbrüche insgesamt,2,2,0,662,3
2011,296,Illnau-Effretikon,,,311.0,StGB,Einbruchdiebstahl,77,52,25,16021,4.8
2011,296,Illnau-Effretikon,,,311.0,StGB,Einschleichdiebstahl,27,27,0,16021,1.7
2011,296,Illnau-Effretikon,,,311.0,StGB,Einbrüche insgesamt,104,79,25,16021,6.5
2011,6,Kappel,,,311.0,StGB,Einbruchdiebstahl,6,6,0,918,6.5
2011,6,Kappel,,,311.0,StGB,Einschleichdiebstahl,0,0,0,918,0
2011,6,Kappel,,,311.0,StGB,Einbrüche insgesamt,6,6,0,918,6.5
2011,135,Kilchberg,,,311.0,StGB,Einbruchdiebstahl,53,29,24,7489,7.1
2011,135,Kilchberg,,,311.0,StGB,Einschleichdiebstahl,6,4,2,7489,0.8
2011,135,Kilchberg,,,311.0,StGB,Einbrüche insgesamt,59,33,26,7489,7.9
2011,33,Kleinandelfingen,,,311.0,StGB,Einbruchdiebstahl,28,18,10,2085,13.4
2011,33,Kleinandelfingen,,,311.0,StGB,Einschleichdiebstahl,5,5,0,2085,2.4
2011,33,Kleinandelfingen,,,311.0,StGB,Einbrüche insgesamt,33,23,10,2085,15.8
2011,62,Kloten,,,311.0,StGB,Einbruchdiebstahl,124,86,38,18030,6.9
2011,62,Kloten,,,311.0,StGB,Einschleichdiebstahl,44,44,0,18030,2.4
2011,62,Kloten,,,311.0,StGB,Einbrüche insgesamt,168,130,38,18030,9.3
2011,7,Knonau,,,311.0,StGB,Einbruchdiebstahl,19,15,4,1800,10.6
2011,7,Knonau,,,311.0,StGB,Einschleichdiebstahl,5,5,0,1800,2.8
2011,7,Knonau,,,311.0,StGB,Einbrüche insgesamt,24,20,4,1800,13.3
2011,154,Küsnacht,,,311.0,StGB,Einbruchdiebstahl,84,58,26,13501,6.2
2011,154,Küsnacht,,,311.0,StGB,Einschleichdiebstahl,23,22,1,13501,1.7
2011,154,Küsnacht,,,311.0,StGB,Einbrüche insgesamt,107,80,27,13501,7.9
2011,136,Langnau,,,311.0,StGB,Einbruchdiebstahl,24,13,11,7272,3.3
2011,136,Langnau,,,311.0,StGB,Einschleichdiebstahl,4,4,0,7272,0.6
2011,136,Langnau,,,311.0,StGB,Einbrüche insgesamt,28,17,11,7272,3.9
2011,34,Laufen-Uhwiesen,,,311.0,StGB,Einbruchdiebstahl,9,8,1,1511,6
2011,34,Laufen-Uhwiesen,,,311.0,StGB,Einschleichdiebstahl,1,1,0,1511,0.7
2011,34,Laufen-Uhwiesen,,,311.0,StGB,Einbrüche insgesamt,10,9,1,1511,6.6
2011,176,Lindau,,,311.0,StGB,Einbruchdiebstahl,33,21,12,5008,6.6
2011,176,Lindau,,,311.0,StGB,Einschleichdiebstahl,12,11,1,5008,2.4
2011,176,Lindau,,,311.0,StGB,Einbrüche insgesamt,45,32,13,5008,9
2011,63,Lufingen,,,311.0,StGB,Einbruchdiebstahl,19,14,5,1762,10.8
2011,63,Lufingen,,,311.0,StGB,Einschleichdiebstahl,12,12,0,1762,6.8
2011,63,Lufingen,,,311.0,StGB,Einbrüche insgesamt,31,26,5,1762,17.6
2011,35,Marthalen,,,311.0,StGB,Einbruchdiebstahl,12,11,1,1931,6.2
2011,35,Marthalen,,,311.0,StGB,Einschleichdiebstahl,0,0,0,1931,0
2011,35,Marthalen,,,311.0,StGB,Einbrüche insgesamt,12,11,1,1931,6.2
2011,8,Maschwanden,,,311.0,StGB,Einbruchdiebstahl,0,0,0,616,0
2011,8,Maschwanden,,,311.0,StGB,Einschleichdiebstahl,1,1,0,616,1.6
2011,8,Maschwanden,,,311.0,StGB,Einbrüche insgesamt,1,1,0,616,1.6
2011,195,Maur,,,311.0,StGB,Einbruchdiebstahl,41,28,13,9532,4.3
2011,195,Maur,,,311.0,StGB,Einschleichdiebstahl,12,12,0,9532,1.3
2011,195,Maur,,,311.0,StGB,Einbrüche insgesamt,53,40,13,9532,5.6
2011,156,Meilen,,,311.0,StGB,Einbruchdiebstahl,62,36,26,12571,4.9
2011,156,Meilen,,,311.0,StGB,Einschleichdiebstahl,17,17,0,12571,1.4
2011,156,Meilen,,,311.0,StGB,Einbrüche insgesamt,79,53,26,12571,6.3
2011,9,Mettmenstetten,,,311.0,StGB,Einbruchdiebstahl,32,19,13,4243,7.5
2011,9,Mettmenstetten,,,311.0,StGB,Einschleichdiebstahl,9,9,0,4243,2.1
2011,9,Mettmenstetten,,,311.0,StGB,Einbrüche insgesamt,41,28,13,4243,9.7
2011,155,Männedorf,,,311.0,StGB,Einbruchdiebstahl,54,37,17,10442,5.2
2011,155,Männedorf,,,311.0,StGB,Einschleichdiebstahl,9,9,0,10442,0.9
2011,155,Männedorf,,,311.0,StGB,Einbrüche insgesamt,63,46,17,10442,6
2011,196,Mönchaltorf,,,311.0,StGB,Einbruchdiebstahl,11,8,3,3459,3.2
2011,196,Mönchaltorf,,,311.0,StGB,Einschleichdiebstahl,2,2,0,3459,0.6
2011,196,Mönchaltorf,,,311.0,StGB,Einbrüche insgesamt,13,10,3,3459,3.8
2011,88,Neerach,,,311.0,StGB,Einbruchdiebstahl,10,4,6,2976,3.4
2011,88,Neerach,,,311.0,StGB,Einschleichdiebstahl,1,1,0,2976,0.3
2011,88,Neerach,,,311.0,StGB,Einbrüche insgesamt,11,5,6,2976,3.7
2011,223,Neftenbach,,,311.0,StGB,Einbruchdiebstahl,32,28,4,5223,6.1
2011,223,Neftenbach,,,311.0,StGB,Einschleichdiebstahl,3,3,0,5223,0.6
2011,223,Neftenbach,,,311.0,StGB,Einbrüche insgesamt,35,31,4,5223,6.7
2011,89,Niederglatt,,,311.0,StGB,Einbruchdiebstahl,21,12,9,4585,4.6
2011,89,Niederglatt,,,311.0,StGB,Einschleichdiebstahl,9,9,0,4585,2
2011,89,Niederglatt,,,311.0,StGB,Einbrüche insgesamt,30,21,9,4585,6.5
2011,90,Niederhasli,,,311.0,StGB,Einbruchdiebstahl,38,25,13,8543,4.4
2011,90,Niederhasli,,,311.0,StGB,Einschleichdiebstahl,38,38,0,8543,4.4
2011,90,Niederhasli,,,311.0,StGB,Einbrüche insgesamt,76,63,13,8543,8.9
2011,91,Niederweningen,,,311.0,StGB,Einbruchdiebstahl,7,6,1,2731,2.6
2011,91,Niederweningen,,,311.0,StGB,Einschleichdiebstahl,2,1,1,2731,0.7
2011,91,Niederweningen,,,311.0,StGB,Einbrüche insgesamt,9,7,2,2731,3.3
2011,64,Nürensdorf,,,311.0,StGB,Einbruchdiebstahl,24,15,9,5180,4.6
2011,64,Nürensdorf,,,311.0,StGB,Einschleichdiebstahl,3,3,0,5180,0.6
2011,64,Nürensdorf,,,311.0,StGB,Einbrüche insgesamt,27,18,9,5180,5.2
2011,65,Oberembrach,,,311.0,StGB,Einbruchdiebstahl,0,0,0,973,0
2011,65,Oberembrach,,,311.0,StGB,Einschleichdiebstahl,0,0,0,973,0
2011,65,Oberembrach,,,311.0,StGB,Einbrüche insgesamt,0,0,0,973,0
2011,245,Oberengstringen,,,311.0,StGB,Einbruchdiebstahl,59,37,22,6386,9.2
2011,245,Oberengstringen,,,311.0,StGB,Einschleichdiebstahl,11,10,1,6386,1.7
2011,245,Oberengstringen,,,311.0,StGB,Einbrüche insgesamt,70,47,23,6386,11
2011,92,Oberglatt,,,311.0,StGB,Einbruchdiebstahl,38,21,17,5861,6.5
2011,92,Oberglatt,,,311.0,StGB,Einschleichdiebstahl,17,17,0,5861,2.9
2011,92,Oberglatt,,,311.0,StGB,Einbrüche insgesamt,55,38,17,5861,9.4
2011,137,Oberrieden,,,311.0,StGB,Einbruchdiebstahl,18,13,5,4943,3.6
2011,137,Oberrieden,,,311.0,StGB,Einschleichdiebstahl,0,0,0,4943,0
2011,137,Oberrieden,,,311.0,StGB,Einbrüche insgesamt,18,13,5,4943,3.6
2011,93,Oberweningen,,,311.0,StGB,Einbruchdiebstahl,6,3,3,1746,3.4
2011,93,Oberweningen,,,311.0,StGB,Einschleichdiebstahl,5,5,0,1746,2.9
2011,93,Oberweningen,,,311.0,StGB,Einbrüche insgesamt,11,8,3,1746,6.3
2011,10,Obfelden,,,311.0,StGB,Einbruchdiebstahl,22,18,4,4686,4.7
2011,10,Obfelden,,,311.0,StGB,Einschleichdiebstahl,5,4,1,4686,1.1
2011,10,Obfelden,,,311.0,StGB,Einbrüche insgesamt,27,22,5,4686,5.8
2011,157,Oetwil,,,311.0,StGB,Einbruchdiebstahl,6,2,4,4376,1.4
2011,157,Oetwil,,,311.0,StGB,Einschleichdiebstahl,1,1,0,4376,0.2
2011,157,Oetwil,,,311.0,StGB,Einbrüche insgesamt,7,3,4,4376,1.6
2011,246,Oetwil an der Limmat,,,311.0,StGB,Einbruchdiebstahl,30,20,10,2297,13.1
2011,246,Oetwil an der Limmat,,,311.0,StGB,Einschleichdiebstahl,8,7,1,2297,3.5
2011,246,Oetwil an der Limmat,,,311.0,StGB,Einbrüche insgesamt,38,27,11,2297,16.5
2011,66,Opfikon,,,311.0,StGB,Einbruchdiebstahl,111,66,45,15573,7.1
2011,66,Opfikon,,,311.0,StGB,Einschleichdiebstahl,50,49,1,15573,3.2
2011,66,Opfikon,,,311.0,StGB,Einbrüche insgesamt,161,115,46,15573,10.3
2011,37,Ossingen,,,311.0,StGB,Einbruchdiebstahl,10,5,5,1348,7.4
2011,37,Ossingen,,,311.0,StGB,Einschleichdiebstahl,0,0,0,1348,0
2011,37,Ossingen,,,311.0,StGB,Einbrüche insgesamt,10,5,5,1348,7.4
2011,94,Otelfingen,,,311.0,StGB,Einbruchdiebstahl,17,10,7,2456,6.9
2011,94,Otelfingen,,,311.0,StGB,Einschleichdiebstahl,5,5,0,2456,2
2011,94,Otelfingen,,,311.0,StGB,Einbrüche insgesamt,22,15,7,2456,9
2011,11,Ottenbach,,,311.0,StGB,Einbruchdiebstahl,24,15,9,2410,10
2011,11,Ottenbach,,,311.0,StGB,Einschleichdiebstahl,2,2,0,2410,0.8
2011,11,Ottenbach,,,311.0,StGB,Einbrüche insgesamt,26,17,9,2410,10.8
2011,224,Pfungen,,,311.0,StGB,Einbruchdiebstahl,18,11,7,2971,6.1
2011,224,Pfungen,,,311.0,StGB,Einschleichdiebstahl,6,6,0,2971,2
2011,224,Pfungen,,,311.0,StGB,Einbrüche insgesamt,24,17,7,2971,8.1
2011,177,Pfäffikon,,,311.0,StGB,Einbruchdiebstahl,37,28,9,10627,3.5
2011,177,Pfäffikon,,,311.0,StGB,Einschleichdiebstahl,19,19,0,10627,1.8
2011,177,Pfäffikon,,,311.0,StGB,Einbrüche insgesamt,56,47,9,10627,5.3
2011,67,Rafz,,,311.0,StGB,Einbruchdiebstahl,4,3,1,4025,1
2011,67,Rafz,,,311.0,StGB,Einschleichdiebstahl,6,5,1,4025,1.5
2011,67,Rafz,,,311.0,StGB,Einbrüche insgesamt,10,8,2,4025,2.5
2011,95,Regensberg,,,311.0,StGB,Einbruchdiebstahl,3,3,0,491,6.1
2011,95,Regensberg,,,311.0,StGB,Einschleichdiebstahl,1,1,0,491,2
2011,95,Regensberg,,,311.0,StGB,Einbrüche insgesamt,4,4,0,491,8.1
2011,96,Regensdorf,,,311.0,StGB,Einbruchdiebstahl,135,91,44,16547,8.2
2011,96,Regensdorf,,,311.0,StGB,Einschleichdiebstahl,49,46,3,16547,3
2011,96,Regensdorf,,,311.0,StGB,Einbrüche insgesamt,184,137,47,16547,11.1
2011,38,Rheinau,,,311.0,StGB,Einbruchdiebstahl,1,1,0,1302,0.8
2011,38,Rheinau,,,311.0,StGB,Einschleichdiebstahl,2,2,0,1302,1.5
2011,38,Rheinau,,,311.0,StGB,Einbrüche insgesamt,3,3,0,1302,2.3
2011,138,Richterswil,,,311.0,StGB,Einbruchdiebstahl,35,25,10,12351,2.8
2011,138,Richterswil,,,311.0,StGB,Einschleichdiebstahl,6,6,0,12351,0.5
2011,138,Richterswil,,,311.0,StGB,Einbrüche insgesamt,41,31,10,12351,3.3
2011,225,Rickenbach,,,311.0,StGB,Einbruchdiebstahl,7,7,0,2509,2.8
2011,225,Rickenbach,,,311.0,StGB,Einschleichdiebstahl,2,2,0,2509,0.8
2011,225,Rickenbach,,,311.0,StGB,Einbrüche insgesamt,9,9,0,2509,3.6
2011,12,Rifferswil,,,311.0,StGB,Einbruchdiebstahl,4,4,0,900,4.4
2011,12,Rifferswil,,,311.0,StGB,Einschleichdiebstahl,0,0,0,900,0
2011,12,Rifferswil,,,311.0,StGB,Einbrüche insgesamt,4,4,0,900,4.4
2011,68,Rorbas,,,311.0,StGB,Einbruchdiebstahl,11,5,6,2339,4.7
2011,68,Rorbas,,,311.0,StGB,Einschleichdiebstahl,3,3,0,2339,1.3
2011,68,Rorbas,,,311.0,StGB,Einbrüche insgesamt,14,8,6,2339,6
2011,178,Russikon,,,311.0,StGB,Einbruchdiebstahl,9,4,5,4095,2.2
2011,178,Russikon,,,311.0,StGB,Einschleichdiebstahl,5,4,1,4095,1.2
2011,178,Russikon,,,311.0,StGB,Einbrüche insgesamt,14,8,6,4095,3.4
2011,97,Rümlang,,,311.0,StGB,Einbruchdiebstahl,55,37,18,6724,8.2
2011,97,Rümlang,,,311.0,StGB,Einschleichdiebstahl,20,20,0,6724,3
2011,97,Rümlang,,,311.0,StGB,Einbrüche insgesamt,75,57,18,6724,11.2
2011,139,Rüschlikon,,,311.0,StGB,Einbruchdiebstahl,38,26,12,5230,7.3
2011,139,Rüschlikon,,,311.0,StGB,Einschleichdiebstahl,7,7,0,5230,1.3
2011,139,Rüschlikon,,,311.0,StGB,Einbrüche insgesamt,45,33,12,5230,8.6
2011,118,Rüti,,,311.0,StGB,Einbruchdiebstahl,35,25,10,11966,2.9
2011,118,Rüti,,,311.0,StGB,Einschleichdiebstahl,11,11,0,11966,0.9
2011,118,Rüti,,,311.0,StGB,Einbrüche insgesamt,46,36,10,11966,3.8
2011,226,Schlatt,,,311.0,StGB,Einbruchdiebstahl,0,0,0,734,0
2011,226,Schlatt,,,311.0,StGB,Einschleichdiebstahl,0,0,0,734,0
2011,226,Schlatt,,,311.0,StGB,Einbrüche insgesamt,0,0,0,734,0
2011,98,Schleinikon,,,311.0,StGB,Einbruchdiebstahl,1,1,0,717,1.4
2011,98,Schleinikon,,,311.0,StGB,Einschleichdiebstahl,0,0,0,717,0
2011,98,Schleinikon,,,311.0,StGB,Einbrüche insgesamt,1,1,0,717,1.4
2011,247,Schlieren,,,311.0,StGB,Einbruchdiebstahl,149,111,38,16157,9.2
2011,247,Schlieren,,,311.0,StGB,Einschleichdiebstahl,41,41,0,16157,2.5
2011,247,Schlieren,,,311.0,StGB,Einbrüche insgesamt,190,152,38,16157,11.8
2011,197,Schwerzenbach,,,311.0,StGB,Einbruchdiebstahl,38,18,20,4436,8.6
2011,197,Schwerzenbach,,,311.0,StGB,Einschleichdiebstahl,6,6,0,4436,1.4
2011,197,Schwerzenbach,,,311.0,StGB,Einbrüche insgesamt,44,24,20,4436,9.9
2011,99,Schöfflisdorf,,,311.0,StGB,Einbruchdiebstahl,4,0,4,1355,3
2011,99,Schöfflisdorf,,,311.0,StGB,Einschleichdiebstahl,4,4,0,1355,3
2011,99,Schöfflisdorf,,,311.0,StGB,Einbrüche insgesamt,8,4,4,1355,5.9
2011,119,Seegräben,,,311.0,StGB,Einbruchdiebstahl,6,3,3,1294,4.6
2011,119,Seegräben,,,311.0,StGB,Einschleichdiebstahl,1,1,0,1294,0.8
2011,119,Seegräben,,,311.0,StGB,Einbrüche insgesamt,7,4,3,1294,5.4
2011,227,Seuzach,,,311.0,StGB,Einbruchdiebstahl,34,26,8,7061,4.8
2011,227,Seuzach,,,311.0,StGB,Einschleichdiebstahl,10,10,0,7061,1.4
